trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type
15267104,09:06:00,09:06:00,8076,18,
15267104,09:07:00,09:07:00,8077,19,
15267104,09:09:00,09:09:00,8078,20,1
15523839,17:49:00,17:49:00,8059,1,
15523839,17:50:00,17:50:00,8060,2,
15523839,17:52:00,17:52:00,8061,3,
15523839,17:55:00,17:55:00,8062,4,
15523839,17:58:00,17:58:00,8063,5,
15523839,18:00:00,18:00:00,8064,6,
15523839,18:03:00,18:03:00,8065,7,
15523839,18:05:00,18:05:00,8066,8,
15523839,18:08:00,18:08:00,8067,9,
15523839,18:10:00,18:10:00,8068,10,
15523839,18:11:00,18:11:00,8069,11,
15523839,18:14:00,18:14:00,8070,12,
15523839,18:15:00,18:15:00,8071,13,
15523839,18:17:00,18:17:00,8072,14,
15523839,18:20:00,18:20:00,8073,15,
15523839,18:23:00,18:23:00,8074,16,
15523839,18:25:00,18:25:00,8075,17,
15523839,18:26:00,18:26:00,8076,18,
15523839,18:27:00,18:27:00,8077,19,
15523839,18:29:00,18:29:00,8078,20,1
15267100,08:20:00,08:20:00,8059,1,
15267100,08:22:00,08:22:00,8060,2,
15267100,08:24:00,08:24:00,8061,3,
15267100,08:26:00,08:26:00,8062,4,
15267100,08:30:00,08:30:00,8063,5,
15267100,08:31:00,08:31:00,8064,6,
15267100,08:34:00,08:34:00,8065,7,
15267100,08:37:00,08:37:00,8066,8,
15267100,08:40:00,08:40:00,8067,9,
15267100,08:42:00,08:42:00,8068,10,
15267100,08:43:00,08:43:00,8069,11,
15267100,08:45:00,08:45:00,8070,12,
15267100,08:47:00,08:47:00,8071,13,
15267100,08:49:00,08:49:00,8072,14,
15267100,08:51:00,08:51:00,8073,15,
15267100,08:55:00,08:55:00,8074,16,
15267100,08:57:00,08:57:00,8075,17,
15267100,08:58:00,08:58:00,8076,18,
15267100,08:59:00,08:59:00,8077,19,
15267100,09:01:00,09:01:00,8078,20,1
15523838,17:44:00,17:44:00,8756,1,
15523838,17:46:00,17:46:00,8755,2,
15523838,17:49:00,17:49:00,8577,3,
15523838,17:51:00,17:51:00,8579,4,
15523838,17:55:00,17:55:00,8063,5,
15523838,17:57:00,17:57:00,8064,6,
15523838,18:00:00,18:00:00,8065,7,
15523838,18:02:00,18:02:00,8066,8,
15523838,18:05:00,18:05:00,8067,9,
15523838,18:07:00,18:07:00,8068,10,
15523838,18:08:00,18:08:00,8069,11,
15523838,18:10:00,18:10:00,8070,12,
15523838,18:12:00,18:12:00,8071,13,
15523838,18:14:00,18:14:00,8072,14,
15523838,18:16:00,18:16:00,8073,15,
15523838,18:20:00,18:20:00,8074,16,
15523838,18:22:00,18:22:00,8075,17,
15523838,18:23:00,18:23:00,8076,18,
15523838,18:24:00,18:24:00,8077,19,
15523838,18:26:00,18:26:00,8078,20,1
15267109,08:39:00,08:39:00,8059,1,
15267109,08:40:00,08:40:00,8060,2,
15267109,08:42:00,08:42:00,8061,3,
15267109,08:45:00,08:45:00,8062,4,
15267109,08:48:00,08:48:00,8063,5,
15267109,08:50:00,08:50:00,8064,6,
15267109,08:53:00,08:53:00,8065,7,
15267109,08:55:00,08:55:00,8066,8,
15267109,08:58:00,08:58:00,8067,9,
15267109,09:00:00,09:00:00,8068,10,
15267109,09:01:00,09:01:00,8069,11,
15267109,09:04:00,09:04:00,8070,12,
15267109,09:05:00,09:05:00,8071,13,
15267109,09:07:00,09:07:00,8072,14,
15267109,09:10:00,09:10:00,8073,15,
15267109,09:13:00,09:13:00,8074,16,
15267109,09:15:00,09:15:00,8075,17,
15267109,09:16:00,09:16:00,8076,18,
15267109,09:17:00,09:17:00,8077,19,
15267109,09:19:00,09:19:00,8078,20,1
15268828,20:54:00,20:54:00,8059,1,
15268828,20:56:00,20:56:00,8060,2,
15268828,20:58:00,20:58:00,8061,3,
15268828,21:00:00,21:00:00,8062,4,
15268828,21:04:00,21:04:00,8063,5,
15268828,21:05:00,21:05:00,8064,6,
15268828,21:08:00,21:08:00,8065,7,
15268828,21:11:00,21:11:00,8066,8,
15268828,21:13:00,21:13:00,8067,9,
15268828,21:16:00,21:16:00,8068,10,
15268828,21:17:00,21:17:00,8069,11,
15268828,21:19:00,21:19:00,8070,12,
15268828,21:21:00,21:21:00,8071,13,
15268828,21:23:00,21:23:00,8072,14,
15268828,21:25:00,21:25:00,8073,15,
15268828,21:28:00,21:28:00,8074,16,
15268828,21:30:00,21:30:00,8075,17,
15268828,21:32:00,21:32:00,8076,18,
15268828,21:33:00,21:33:00,8077,19,
15268828,21:34:00,21:34:00,8078,20,1
15523339,10:55:00,10:55:00,8039,1,
15523339,10:57:00,10:57:00,8040,2,
15523339,10:58:00,10:58:00,8041,3,
15523339,11:00:00,11:00:00,8042,4,
15523339,11:02:00,11:02:00,8043,5,
15523339,11:05:00,11:05:00,8044,6,
15523339,11:07:00,11:07:00,8045,7,
15523339,11:09:00,11:09:00,8046,8,
15523339,11:10:00,11:10:00,8047,9,
15523339,11:13:00,11:13:00,8048,10,
15523339,11:14:00,11:14:00,8049,11,
15523339,11:16:00,11:16:00,8050,12,
15523339,11:19:00,11:19:00,8051,13,
15523339,11:21:00,11:21:00,8052,14,
15523339,11:24:00,11:24:00,8053,15,
15523339,11:26:00,11:26:00,8054,16,
15523339,11:29:00,11:29:00,8580,17,
15523339,11:31:00,11:31:00,8578,18,
15523339,11:38:00,11:38:00,8746,19,
15523339,11:40:00,11:40:00,8747,20,1
15521419,15:42:00,15:42:00,10374,1,
15521419,15:44:00,15:44:00,8763,2,
15521419,15:46:00,15:46:00,8762,3,
15521419,15:47:00,15:47:00,8761,4,
15521419,15:50:00,15:50:00,8760,5,
15521419,15:51:00,15:51:00,8759,6,
15521419,15:53:00,15:53:00,8758,7,
15521419,15:55:00,15:55:00,8757,8,
15521419,15:58:00,15:58:00,9511,9,
15521419,16:00:00,16:00:00,8756,10,
15521419,16:03:00,16:03:00,8755,11,
15521419,16:06:00,16:06:00,12229,12,
15521419,16:10:00,16:10:00,12231,13,
15521419,16:12:00,16:12:00,12233,14,
15521419,16:15:00,16:15:00,12235,15,
15521419,16:17:00,16:17:00,12237,16,
15521419,16:18:00,16:18:00,12239,17,1
15524109,20:16:00,20:16:00,10374,1,
15524109,20:18:00,20:18:00,8763,2,
15524109,20:20:00,20:20:00,8762,3,
15524109,20:21:00,20:21:00,8761,4,
15524109,20:24:00,20:24:00,8760,5,
15524109,20:25:00,20:25:00,8759,6,
15524109,20:27:00,20:27:00,8758,7,
15524109,20:30:00,20:30:00,8757,8,
15524109,20:32:00,20:32:00,9511,9,
15524109,20:34:00,20:34:00,8756,10,
15524109,20:37:00,20:37:00,8755,11,
15524109,20:40:00,20:40:00,12229,12,
15524109,20:44:00,20:44:00,12231,13,
15524109,20:46:00,20:46:00,12233,14,
15524109,20:49:00,20:49:00,12235,15,
15524109,20:51:00,20:51:00,12237,16,
15524109,20:52:00,20:52:00,12239,17,1
15502319,09:40:00,09:40:00,11301,1,
15502319,09:42:00,09:42:00,11299,2,
15502319,09:44:00,09:44:00,11297,3,
15502319,09:47:00,09:47:00,11289,4,
15502319,09:49:00,09:49:00,11287,5,
15502319,09:52:00,09:52:00,11285,6,
15502319,09:53:00,09:53:00,11283,7,
15502319,09:56:00,09:56:00,11281,8,
15502319,09:59:00,09:59:00,11279,9,
15502319,10:00:00,10:00:00,11277,10,
15502319,10:02:00,10:02:00,11275,11,
15502319,10:04:00,10:04:00,11273,12,
15502319,10:06:00,10:06:00,11303,13,1
15502318,09:35:00,09:35:00,11295,1,
15502318,09:37:00,09:37:00,11293,2,
15502318,09:39:00,09:39:00,11291,3,
15502318,09:41:00,09:41:00,12946,4,
15502318,09:43:00,09:43:00,11289,5,
15502318,09:45:00,09:45:00,11287,6,
15502318,09:48:00,09:48:00,11285,7,
15502318,09:49:00,09:49:00,11283,8,
15502318,09:52:00,09:52:00,11281,9,
15502318,09:55:00,09:55:00,11279,10,
15502318,09:56:00,09:56:00,11277,11,
15502318,09:58:00,09:58:00,11275,12,
15502318,10:00:00,10:00:00,11273,13,
15502318,10:02:00,10:02:00,11303,14,1
15502317,09:32:00,09:32:00,11301,1,
15502317,09:34:00,09:34:00,11299,2,
15502317,09:36:00,09:36:00,11297,3,
15502317,09:39:00,09:39:00,11289,4,
15502317,09:41:00,09:41:00,11287,5,
15502317,09:44:00,09:44:00,11285,6,
15502317,09:45:00,09:45:00,11283,7,
15502317,09:48:00,09:48:00,11281,8,
15502317,09:51:00,09:51:00,11279,9,
15502317,09:52:00,09:52:00,11277,10,
15502317,09:54:00,09:54:00,11275,11,
15502317,09:56:00,09:56:00,11273,12,
15502317,09:58:00,09:58:00,11303,13,1
15502316,09:27:00,09:27:00,11295,1,
15502316,09:29:00,09:29:00,11293,2,
15502316,09:31:00,09:31:00,11291,3,
15502316,09:33:00,09:33:00,12946,4,
15502316,09:35:00,09:35:00,11289,5,
15502316,09:37:00,09:37:00,11287,6,
15502316,09:40:00,09:40:00,11285,7,
15502316,09:41:00,09:41:00,11283,8,
15502316,09:44:00,09:44:00,11281,9,
15502316,09:47:00,09:47:00,11279,10,
15502316,09:48:00,09:48:00,11277,11,
15502316,09:50:00,09:50:00,11275,12,
15502316,09:52:00,09:52:00,11273,13,
15502316,09:54:00,09:54:00,11303,14,1
15502315,09:24:00,09:24:00,11301,1,
15502315,09:26:00,09:26:00,11299,2,
15502315,09:28:00,09:28:00,11297,3,
15502315,09:31:00,09:31:00,11289,4,
15502315,09:33:00,09:33:00,11287,5,
15502315,09:36:00,09:36:00,11285,6,
15502315,09:37:00,09:37:00,11283,7,
15502315,09:40:00,09:40:00,11281,8,
15502315,09:43:00,09:43:00,11279,9,
15502315,09:44:00,09:44:00,11277,10,
15502315,09:46:00,09:46:00,11275,11,
15502315,09:48:00,09:48:00,11273,12,
15502315,09:50:00,09:50:00,11303,13,1
15502314,09:19:00,09:19:00,11295,1,
15502314,09:21:00,09:21:00,11293,2,
15502314,09:23:00,09:23:00,11291,3,
15502314,09:25:00,09:25:00,12946,4,
15502314,09:27:00,09:27:00,11289,5,
15502314,09:29:00,09:29:00,11287,6,
15502314,09:32:00,09:32:00,11285,7,
15502314,09:33:00,09:33:00,11283,8,
15502314,09:36:00,09:36:00,11281,9,
15502314,09:39:00,09:39:00,11279,10,
15502314,09:40:00,09:40:00,11277,11,
15502314,09:42:00,09:42:00,11275,12,
15502314,09:44:00,09:44:00,11273,13,
15502314,09:46:00,09:46:00,11303,14,1
15502313,09:16:00,09:16:00,11301,1,
15502313,09:18:00,09:18:00,11299,2,
15502313,09:20:00,09:20:00,11297,3,
15502313,09:23:00,09:23:00,11289,4,
15502313,09:25:00,09:25:00,11287,5,
15502313,09:28:00,09:28:00,11285,6,
15502313,09:29:00,09:29:00,11283,7,
15502313,09:32:00,09:32:00,11281,8,
15502313,09:35:00,09:35:00,11279,9,
15502313,09:36:00,09:36:00,11277,10,
15502313,09:38:00,09:38:00,11275,11,
15502313,09:40:00,09:40:00,11273,12,
15502313,09:42:00,09:42:00,11303,13,1
15502312,09:11:00,09:11:00,11295,1,
15502312,09:13:00,09:13:00,11293,2,
15502312,09:15:00,09:15:00,11291,3,
15502312,09:17:00,09:17:00,12946,4,
15502312,09:19:00,09:19:00,11289,5,
15502312,09:21:00,09:21:00,11287,6,
15502312,09:24:00,09:24:00,11285,7,
15502312,09:25:00,09:25:00,11283,8,
15502312,09:28:00,09:28:00,11281,9,
15502312,09:31:00,09:31:00,11279,10,
15502312,09:32:00,09:32:00,11277,11,
15502312,09:34:00,09:34:00,11275,12,
15502312,09:36:00,09:36:00,11273,13,
15502312,09:38:00,09:38:00,11303,14,1
15502311,09:08:00,09:08:00,11301,1,
15502311,09:10:00,09:10:00,11299,2,
15502311,09:12:00,09:12:00,11297,3,
15502311,09:15:00,09:15:00,11289,4,
15502311,09:17:00,09:17:00,11287,5,
15502311,09:20:00,09:20:00,11285,6,
15502311,09:21:00,09:21:00,11283,7,
15502311,09:24:00,09:24:00,11281,8,
15502311,09:27:00,09:27:00,11279,9,
15502311,09:28:00,09:28:00,11277,10,
15502311,09:30:00,09:30:00,11275,11,
15502311,09:32:00,09:32:00,11273,12,
15502311,09:34:00,09:34:00,11303,13,1
15502310,09:03:00,09:03:00,11295,1,
15502310,09:05:00,09:05:00,11293,2,
15502310,09:07:00,09:07:00,11291,3,
15502310,09:09:00,09:09:00,12946,4,
15502310,09:11:00,09:11:00,11289,5,
15502310,09:13:00,09:13:00,11287,6,
15502310,09:16:00,09:16:00,11285,7,
15502310,09:17:00,09:17:00,11283,8,
15502310,09:20:00,09:20:00,11281,9,
15502310,09:23:00,09:23:00,11279,10,
15502310,09:24:00,09:24:00,11277,11,
15502310,09:26:00,09:26:00,11275,12,
15502310,09:28:00,09:28:00,11273,13,
15502310,09:30:00,09:30:00,11303,14,1
15523835,17:37:00,17:37:00,8059,1,
15523835,17:38:00,17:38:00,8060,2,
15523835,17:40:00,17:40:00,8061,3,
15523835,17:43:00,17:43:00,8062,4,
15523835,17:46:00,17:46:00,8063,5,
15523835,17:48:00,17:48:00,8064,6,
15523835,17:51:00,17:51:00,8065,7,
15523835,17:53:00,17:53:00,8066,8,
15523835,17:56:00,17:56:00,8067,9,
15523835,17:58:00,17:58:00,8068,10,
15523835,17:59:00,17:59:00,8069,11,
15523835,18:02:00,18:02:00,8070,12,
15523835,18:03:00,18:03:00,8071,13,
15523835,18:05:00,18:05:00,8072,14,
15523835,18:08:00,18:08:00,8073,15,
15523835,18:11:00,18:11:00,8074,16,
15523835,18:13:00,18:13:00,8075,17,
15523835,18:14:00,18:14:00,8076,18,
15523835,18:15:00,18:15:00,8077,19,
15523835,18:17:00,18:17:00,8078,20,1
15263722,15:36:00,15:36:00,11295,1,
15263722,15:38:00,15:38:00,11293,2,
15263722,15:40:00,15:40:00,11291,3,
15263722,15:41:00,15:41:00,12946,4,
15263722,15:43:00,15:43:00,11289,5,
15263722,15:46:00,15:46:00,11287,6,
15263722,15:48:00,15:48:00,11285,7,
15263722,15:49:00,15:49:00,11283,8,
15263722,15:53:00,15:53:00,11281,9,
15263722,15:55:00,15:55:00,11279,10,
15263722,15:57:00,15:57:00,11277,11,
15263722,15:58:00,15:58:00,11275,12,
15263722,16:01:00,16:01:00,11273,13,
15263722,16:02:00,16:02:00,11303,14,1
15263723,15:39:00,15:39:00,11301,1,
15263723,15:41:00,15:41:00,11299,2,
15263723,15:43:00,15:43:00,11297,3,
15263723,15:46:00,15:46:00,11289,4,
15263723,15:49:00,15:49:00,11287,5,
15263723,15:51:00,15:51:00,11285,6,
15263723,15:52:00,15:52:00,11283,7,
15263723,15:56:00,15:56:00,11281,8,
15263723,15:58:00,15:58:00,11279,9,
15263723,16:00:00,16:00:00,11277,10,
15263723,16:01:00,16:01:00,11275,11,
15263723,16:04:00,16:04:00,11273,12,
15263723,16:05:00,16:05:00,11303,13,1
15263720,15:30:00,15:30:00,11295,1,
15263720,15:32:00,15:32:00,11293,2,
15263720,15:34:00,15:34:00,11291,3,
15263720,15:35:00,15:35:00,12946,4,
15263720,15:37:00,15:37:00,11289,5,
15263720,15:40:00,15:40:00,11287,6,
15263720,15:42:00,15:42:00,11285,7,
15263720,15:43:00,15:43:00,11283,8,
15263720,15:47:00,15:47:00,11281,9,
15263720,15:49:00,15:49:00,11279,10,
15263720,15:51:00,15:51:00,11277,11,
15263720,15:52:00,15:52:00,11275,12,
15263720,15:55:00,15:55:00,11273,13,
15263720,15:56:00,15:56:00,11303,14,1
15263721,15:33:00,15:33:00,11301,1,
15263721,15:35:00,15:35:00,11299,2,
15263721,15:37:00,15:37:00,11297,3,
15263721,15:40:00,15:40:00,11289,4,
15263721,15:43:00,15:43:00,11287,5,
15263721,15:45:00,15:45:00,11285,6,
15263721,15:46:00,15:46:00,11283,7,
15263721,15:50:00,15:50:00,11281,8,
15263721,15:52:00,15:52:00,11279,9,
15263721,15:54:00,15:54:00,11277,10,
15263721,15:55:00,15:55:00,11275,11,
15263721,15:58:00,15:58:00,11273,12,
15263721,15:59:00,15:59:00,11303,13,1
15263726,15:48:00,15:48:00,11295,1,
15263726,15:50:00,15:50:00,11293,2,
15263726,15:52:00,15:52:00,11291,3,
15263726,15:53:00,15:53:00,12946,4,
15263726,15:55:00,15:55:00,11289,5,
15263726,15:58:00,15:58:00,11287,6,
15263726,16:00:00,16:00:00,11285,7,
15263726,16:01:00,16:01:00,11283,8,
15263726,16:05:00,16:05:00,11281,9,
15263726,16:07:00,16:07:00,11279,10,
15263726,16:09:00,16:09:00,11277,11,
15263726,16:10:00,16:10:00,11275,12,
15263726,16:13:00,16:13:00,11273,13,
15263726,16:14:00,16:14:00,11303,14,1
15263727,15:51:00,15:51:00,11301,1,
15263727,15:53:00,15:53:00,11299,2,
15263727,15:55:00,15:55:00,11297,3,
15263727,15:58:00,15:58:00,11289,4,
15263727,16:01:00,16:01:00,11287,5,
15263727,16:03:00,16:03:00,11285,6,
15263727,16:04:00,16:04:00,11283,7,
15263727,16:08:00,16:08:00,11281,8,
15263727,16:10:00,16:10:00,11279,9,
15263727,16:12:00,16:12:00,11277,10,
15263727,16:13:00,16:13:00,11275,11,
15263727,16:16:00,16:16:00,11273,12,
15263727,16:17:00,16:17:00,11303,13,1
15263724,15:42:00,15:42:00,11295,1,
15263724,15:44:00,15:44:00,11293,2,
15263724,15:46:00,15:46:00,11291,3,
15263724,15:47:00,15:47:00,12946,4,
15263724,15:49:00,15:49:00,11289,5,
15263724,15:52:00,15:52:00,11287,6,
15263724,15:54:00,15:54:00,11285,7,
15263724,15:55:00,15:55:00,11283,8,
15263724,15:59:00,15:59:00,11281,9,
15263724,16:01:00,16:01:00,11279,10,
15263724,16:03:00,16:03:00,11277,11,
15263724,16:04:00,16:04:00,11275,12,
15263724,16:07:00,16:07:00,11273,13,
15263724,16:08:00,16:08:00,11303,14,1
15263725,15:45:00,15:45:00,11301,1,
15263725,15:47:00,15:47:00,11299,2,
15263725,15:49:00,15:49:00,11297,3,
15263725,15:52:00,15:52:00,11289,4,
15263725,15:55:00,15:55:00,11287,5,
15263725,15:57:00,15:57:00,11285,6,
15263725,15:58:00,15:58:00,11283,7,
15263725,16:02:00,16:02:00,11281,8,
15263725,16:04:00,16:04:00,11279,9,
15263725,16:06:00,16:06:00,11277,10,
15263725,16:07:00,16:07:00,11275,11,
15263725,16:10:00,16:10:00,11273,12,
15263725,16:11:00,16:11:00,11303,13,1
15263728,15:54:00,15:54:00,11295,1,
15263728,15:56:00,15:56:00,11293,2,
15263728,15:58:00,15:58:00,11291,3,
15263728,15:59:00,15:59:00,12946,4,
15263728,16:01:00,16:01:00,11289,5,
15263728,16:04:00,16:04:00,11287,6,
15263728,16:06:00,16:06:00,11285,7,
15263728,16:07:00,16:07:00,11283,8,
15263728,16:11:00,16:11:00,11281,9,
15263728,16:13:00,16:13:00,11279,10,
15263728,16:15:00,16:15:00,11277,11,
15263728,16:16:00,16:16:00,11275,12,
15263728,16:19:00,16:19:00,11273,13,
15263728,16:20:00,16:20:00,11303,14,1
15263729,15:57:00,15:57:00,11301,1,
15263729,15:59:00,15:59:00,11299,2,
15263729,16:01:00,16:01:00,11297,3,
15263729,16:04:00,16:04:00,11289,4,
15263729,16:07:00,16:07:00,11287,5,
15263729,16:09:00,16:09:00,11285,6,
15263729,16:10:00,16:10:00,11283,7,
15263729,16:14:00,16:14:00,11281,8,
15263729,16:16:00,16:16:00,11279,9,
15263729,16:18:00,16:18:00,11277,10,
15263729,16:19:00,16:19:00,11275,11,
15263729,16:22:00,16:22:00,11273,12,
15263729,16:23:00,16:23:00,11303,13,1
15523834,17:32:00,17:32:00,8756,1,
15523834,17:34:00,17:34:00,8755,2,
15523834,17:37:00,17:37:00,8577,3,
15523834,17:39:00,17:39:00,8579,4,
15523834,17:43:00,17:43:00,8063,5,
15523834,17:45:00,17:45:00,8064,6,
15523834,17:48:00,17:48:00,8065,7,
15523834,17:50:00,17:50:00,8066,8,
15523834,17:53:00,17:53:00,8067,9,
15523834,17:55:00,17:55:00,8068,10,
15523834,17:56:00,17:56:00,8069,11,
15523834,17:58:00,17:58:00,8070,12,
15523834,18:00:00,18:00:00,8071,13,
15523834,18:02:00,18:02:00,8072,14,
15523834,18:04:00,18:04:00,8073,15,
15523834,18:08:00,18:08:00,8074,16,
15523834,18:10:00,18:10:00,8075,17,
15523834,18:11:00,18:11:00,8076,18,
15523834,18:12:00,18:12:00,8077,19,
15523834,18:14:00,18:14:00,8078,20,1
15523832,17:32:00,17:32:00,8577,1,
15523832,17:34:00,17:34:00,8579,2,
15523832,17:37:00,17:37:00,8063,3,
15523832,17:39:00,17:39:00,8064,4,
15523832,17:42:00,17:42:00,8065,5,
15523832,17:44:00,17:44:00,8066,6,
15523832,17:47:00,17:47:00,8067,7,
15523832,17:49:00,17:49:00,8068,8,
15523832,17:50:00,17:50:00,8069,9,
15523832,17:53:00,17:53:00,8070,10,
15523832,17:54:00,17:54:00,8071,11,
15523832,17:56:00,17:56:00,8072,12,
15523832,17:59:00,17:59:00,8073,13,
15523832,18:02:00,18:02:00,8074,14,
15523832,18:04:00,18:04:00,8075,15,
15523832,18:05:00,18:05:00,8076,16,
15523832,18:06:00,18:06:00,8077,17,
15523832,18:08:00,18:08:00,8078,18,1
15523831,17:25:00,17:25:00,8059,1,
15523831,17:26:00,17:26:00,8060,2,
15523831,17:28:00,17:28:00,8061,3,
15523831,17:31:00,17:31:00,8062,4,
15523831,17:34:00,17:34:00,8063,5,
15523831,17:36:00,17:36:00,8064,6,
15523831,17:39:00,17:39:00,8065,7,
15523831,17:41:00,17:41:00,8066,8,
15523831,17:44:00,17:44:00,8067,9,
15523831,17:46:00,17:46:00,8068,10,
15523831,17:47:00,17:47:00,8069,11,
15523831,17:50:00,17:50:00,8070,12,
15523831,17:51:00,17:51:00,8071,13,
15523831,17:53:00,17:53:00,8072,14,
15523831,17:56:00,17:56:00,8073,15,
15523831,17:59:00,17:59:00,8074,16,
15523831,18:01:00,18:01:00,8075,17,
15523831,18:02:00,18:02:00,8076,18,
15523831,18:03:00,18:03:00,8077,19,
15523831,18:05:00,18:05:00,8078,20,1
15501684,19:54:00,19:54:00,11302,1,
15501684,19:55:00,19:55:00,11272,2,
15501684,19:58:00,19:58:00,11274,3,
15501684,19:59:00,19:59:00,11276,4,
15501684,20:01:00,20:01:00,11278,5,
15501684,20:03:00,20:03:00,11280,6,
15501684,20:06:00,20:06:00,11282,7,
15501684,20:08:00,20:08:00,11284,8,
15501684,20:10:00,20:10:00,11286,9,
15501684,20:13:00,20:13:00,11288,10,
15501684,20:16:00,20:16:00,11296,11,
15501684,20:18:00,20:18:00,11298,12,
15501684,20:20:00,20:20:00,11300,13,1
15501685,20:00:00,20:00:00,11302,1,
15501685,20:01:00,20:01:00,11272,2,
15501685,20:04:00,20:04:00,11274,3,
15501685,20:05:00,20:05:00,11276,4,
15501685,20:07:00,20:07:00,11278,5,
15501685,20:09:00,20:09:00,11280,6,
15501685,20:12:00,20:12:00,11282,7,
15501685,20:14:00,20:14:00,11284,8,
15501685,20:16:00,20:16:00,11286,9,
15501685,20:19:00,20:19:00,11288,10,
15501685,20:21:00,20:21:00,12947,11,
15501685,20:23:00,20:23:00,11290,12,
15501685,20:25:00,20:25:00,11292,13,
15501685,20:26:00,20:26:00,11294,14,1
15501687,20:12:00,20:12:00,11302,1,
15501687,20:13:00,20:13:00,11272,2,
15501687,20:16:00,20:16:00,11274,3,
15501687,20:17:00,20:17:00,11276,4,
15501687,20:19:00,20:19:00,11278,5,
15501687,20:21:00,20:21:00,11280,6,
15501687,20:24:00,20:24:00,11282,7,
15501687,20:26:00,20:26:00,11284,8,
15501687,20:28:00,20:28:00,11286,9,
15501687,20:31:00,20:31:00,11288,10,
15501687,20:33:00,20:33:00,12947,11,
15501687,20:35:00,20:35:00,11290,12,
15501687,20:37:00,20:37:00,11292,13,
15501687,20:38:00,20:38:00,11294,14,1
15501680,19:30:00,19:30:00,11302,1,
15501680,19:31:00,19:31:00,11272,2,
15501680,19:34:00,19:34:00,11274,3,
15501680,19:35:00,19:35:00,11276,4,
15501680,19:37:00,19:37:00,11278,5,
15501680,19:39:00,19:39:00,11280,6,
15501680,19:42:00,19:42:00,11282,7,
15501680,19:44:00,19:44:00,11284,8,
15501680,19:46:00,19:46:00,11286,9,
15501680,19:49:00,19:49:00,11288,10,
15501680,19:52:00,19:52:00,11296,11,
15501680,19:54:00,19:54:00,11298,12,
15501680,19:56:00,19:56:00,11300,13,1
15501681,19:36:00,19:36:00,11302,1,
15501681,19:37:00,19:37:00,11272,2,
15501681,19:40:00,19:40:00,11274,3,
15501681,19:41:00,19:41:00,11276,4,
15501681,19:43:00,19:43:00,11278,5,
15501681,19:45:00,19:45:00,11280,6,
15501681,19:48:00,19:48:00,11282,7,
15501681,19:50:00,19:50:00,11284,8,
15501681,19:52:00,19:52:00,11286,9,
15501681,19:55:00,19:55:00,11288,10,
15501681,19:57:00,19:57:00,12947,11,
15501681,19:59:00,19:59:00,11290,12,
15501681,20:01:00,20:01:00,11292,13,
15501681,20:02:00,20:02:00,11294,14,1
15379807,26:29:00,26:29:00,10374,1,
15379807,26:30:00,26:30:00,8763,2,
15379807,26:32:00,26:32:00,8762,3,
15379807,26:34:00,26:34:00,8761,4,
15379807,26:36:00,26:36:00,8760,5,
15379807,26:38:00,26:38:00,8759,6,
15379807,26:40:00,26:40:00,8758,7,
15379807,26:42:00,26:42:00,8757,8,
15379807,26:44:00,26:44:00,9511,9,
15379807,26:47:00,26:47:00,8756,10,
15379807,26:49:00,26:49:00,8755,11,1
15379806,26:22:00,26:22:00,10374,1,
15379806,26:23:00,26:23:00,8763,2,
15379806,26:26:00,26:26:00,8762,3,
15379806,26:27:00,26:27:00,8761,4,
15379806,26:29:00,26:29:00,8760,5,
15379806,26:31:00,26:31:00,8759,6,
15379806,26:33:00,26:33:00,8758,7,
15379806,26:35:00,26:35:00,8757,8,
15379806,26:38:00,26:38:00,9511,9,
15379806,26:40:00,26:40:00,8756,10,
15379806,26:43:00,26:43:00,8755,11,
15379806,26:46:00,26:46:00,12229,12,
15379806,26:50:00,26:50:00,12231,13,
15379806,26:52:00,26:52:00,12233,14,
15379806,26:55:00,26:55:00,12235,15,
15379806,26:57:00,26:57:00,12237,16,
15379806,26:58:00,26:58:00,12239,17,1
15379805,26:10:00,26:10:00,10374,1,
15379805,26:11:00,26:11:00,8763,2,
15379805,26:14:00,26:14:00,8762,3,
15379805,26:15:00,26:15:00,8761,4,
15379805,26:17:00,26:17:00,8760,5,
15379805,26:19:00,26:19:00,8759,6,
15379805,26:21:00,26:21:00,8758,7,
15379805,26:23:00,26:23:00,8757,8,
15379805,26:26:00,26:26:00,9511,9,
15379805,26:28:00,26:28:00,8756,10,
15379805,26:31:00,26:31:00,8755,11,
15379805,26:34:00,26:34:00,12229,12,
15379805,26:38:00,26:38:00,12231,13,
15379805,26:40:00,26:40:00,12233,14,
15379805,26:43:00,26:43:00,12235,15,
15379805,26:45:00,26:45:00,12237,16,
15379805,26:46:00,26:46:00,12239,17,1
15379804,25:58:00,25:58:00,10374,1,
15379804,25:59:00,25:59:00,8763,2,
15379804,26:02:00,26:02:00,8762,3,
15379804,26:03:00,26:03:00,8761,4,
15379804,26:05:00,26:05:00,8760,5,
15379804,26:07:00,26:07:00,8759,6,
15379804,26:09:00,26:09:00,8758,7,
15379804,26:11:00,26:11:00,8757,8,
15379804,26:14:00,26:14:00,9511,9,
15379804,26:16:00,26:16:00,8756,10,
15379804,26:19:00,26:19:00,8755,11,
15379804,26:22:00,26:22:00,12229,12,
15379804,26:26:00,26:26:00,12231,13,
15379804,26:28:00,26:28:00,12233,14,
