stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
213510_ENT3,,RMP Strathfield Sq,-33.87192314,151.09377916,2,213510,2,Level 0,
213510_ENT4,,RMP Interchange,-33.87225063,151.09422690,2,213510,2,Level 0,
213510_TXI1,,TXI1 Everton Rd,-33.87154143,151.09468987,,213510,,Level 0,
213510_TXI2,,TXI Strathfield Sq,-33.87220816,151.09414926,,213510,,Level 0,
213511,213511,"Strathfield Station, Everton Rd, Stand D",-33.87122870,151.09434006,,213510,0,Level 0,
213512,213512,"Strathfield Station, Everton Rd, Stand C",-33.87108871,151.09421454,,213510,1,Level 0,
213513,213513,"Strathfield Station, Everton Rd, Stand B",-33.87093432,151.09398032,,213510,1,Level 0,
213514,213514,"Strathfield Station, Everton Rd, Stand A",-33.87084003,151.09383539,,213510,1,Level 0,
213515,213515,"Strathfield Station, Albert Rd, Stand H",-33.87179645,151.09352466,,213510,1,Level 0,
213516,213516,"Strathfield Station, Albert Rd, Stand G",-33.87191017,151.09362732,,213510,1,Level 0,
213518,213518,"Strathfield Station, Albert Rd, Stand M",-33.87228082,151.09386108,,213510,1,Level 0,
213519,213519,"Strathfield Station, Albert Rd, Stand L",-33.87245354,151.09381533,,213510,1,Level 0,
2135215,2135215,"Strathfield Station, Albert Rd, Stand E",-33.87184433,151.09371058,,213510,0,Level 0,
2135231,2135231,"Strathfield Station, Platform 1",-33.87127906,151.09418044,,213510,1,Level 0,1
2135232,2135232,"Strathfield Station, Platform 2",-33.87132548,151.09413945,,213510,1,Level 0,2
2135233,2135233,"Strathfield Station, Platform 3",-33.87139960,151.09407818,,213510,1,Level 0,3
2135234,2135234,"Strathfield Station, Platform 4",-33.87146436,151.09402727,,213510,1,Level 0,4
2135235,2135235,"Strathfield Station, Platform 5",-33.87152049,151.09396515,,213510,1,Level 0,5
2135236,2135236,"Strathfield Station, Platform 6",-33.87156727,151.09391337,,213510,1,Level 0,6
2135237,2135237,"Strathfield Station, Platform 7",-33.87165110,151.09383097,,213510,1,Level 0,7
2135238,2135238,"Strathfield Station, Platform 8",-33.87168852,151.09378955,,213510,1,Level 0,8
213563,213563,"Strathfield Station, Albert Rd, Stand F",-33.87175759,151.09360922,,213510,0,Level 0,
213564,213564,"Strathfield Station, Everton Rd",-33.87172173,151.09495774,,213510,1,Level 0,
2138109,2138109,Blaxland Rd Opp Rhodes Station (Trackwork),-33.83037611,151.08755126,,213820,2,Level 0,
213820,,Rhodes Station,-33.83049189,151.08704933,1,,0,,
213820_CNC,,Concourse,-33.83061963,151.08700144,3,213820,,Level 2,
213820_DP1,,FTB Walker St,-33.83048141,151.08682210,3,213820,,Level 2,
213820_DP2,,STR/LFT To P2/3,-33.83061170,151.08696867,3,213820,,Level 2,
213820_DP3,,STR/LFT To P1/BlaxRd,-33.83064160,151.08715364,3,213820,,Level 2,
213820_ENT1,,STR Walker St,-33.83066241,151.08679834,2,213820,2,Level 0,
213820_ENT2,,LFT Walker St,-33.83044579,151.08680961,2,213820,2,Level 0,
213820_ENT3,,STR/LFT Blaxland Rd,-33.83063910,151.08722910,2,213820,2,Level 0,
213820_KAR1,,KAR Walker St,-33.83095208,151.08675817,,213820,,Level 0,
213820_KAR2,,KAR Blaxland Rd,-33.83048330,151.08730805,,213820,,Level 0,
213854,213854,"Rhodes Station, Concord Rd, Stand A",-33.83103973,151.08791760,,213820,2,Level 0,
213855,213855,"Rhodes Station, Concord Rd, Stand B",-33.83123411,151.08830475,,213820,2,Level 0,
213858,213858,"Rhodes Station, Blaxland Rd",-33.83068986,151.08732869,,213820,0,Level 0,
213863,213863,"Rhodes Station, Walker St, Stand C",-33.83094881,151.08658526,,213820,2,Level 0,
213864,213864,"Rhodes Station, Walker St, Stand D",-33.83087004,151.08678665,,213820,2,Level 0,
213879,213879,Blaxland Rd Opp Rhodes Station,-33.83061216,151.08749773,,213820,0,Level 0,
213891,213891,"Rhodes Station, Platform 1",-33.83078769,151.08709583,,213820,1,Level 1,1
213892,213892,"Rhodes Station, Platform 2",-33.83075493,151.08699709,,213820,1,Level 1,2
213893,213893,"Rhodes Station, Platform 3",-33.83074915,151.08689965,,213820,1,Level 1,3
222010,,Hurstville Station,-33.96744133,151.10269428,1,,0,,
222010_CNC,,Concourse,-33.96740068,151.10256255,3,222010,,Level 1,
222010_DP1,,Mall Ormonde Pde,-33.96766949,151.10233758,3,222010,,Level 1,
222010_DP2,,Acc To Concourse,-33.96734959,151.10247359,3,222010,,Level 1,
222010_DP3,,Mall Forest Rd,-33.96714231,151.10274478,3,222010,,Level 1,
222010_DP4,,STR/LFT To P1/2,-33.96731719,151.10263424,3,222010,,Level 1,
222010_DP5,,STR/LFT To P3/4,-33.96745610,151.10252196,3,222010,,Level 1,
222010_ENT1,,STR/LFT Ormonde Pde,-33.96771591,151.10229655,2,222010,1,Level 0,
222010_ENT2,,STR/ESC Forest Rd,-33.96698541,151.10285619,2,222010,2,Level 0,
2220122,2220122,"Hurstville Station, Ormonde Pde, Stand N",-33.96761373,151.10211861,,222010,1,Level 0,
2220123,2220123,"Hurstville Station, Ormonde Pde, Stand P",-33.96821924,151.10341299,,222010,0,Level 0,
222021,222021,"Hurstville Station, McMahon St, Stand D",-33.96577070,151.10145685,,222010,1,Level 0,
222022,222022,Forest Rd At Diment Way,-33.96668029,151.10254953,,222010,1,Level 0,
222028,222028,"Hurstville Station, Ormonde Pde, Stand J",-33.96789327,151.10292148,,222010,0,Level 0,
2220298,2220298,"Hurstville Station, Butler Rd, Stand M",-33.96833593,151.10180729,,222010,1,Level 0,
2220327,2220327,"Hurstville Station, Stand B",-33.96628127,151.10208697,,222010,1,Level 0,
2220328,2220328,"Hurstville Station, Stand A",-33.96635790,151.10222043,,222010,1,Level 0,
2220329,2220329,"Hurstville Station, Barratt St, Stand E",-33.96581205,151.10210766,,222010,1,Level 0,
2220330,2220330,"Hurstville Station, Forest Rd, Stand C",-33.96626618,151.10172939,,222010,1,Level 0,
2220331,2220331,"Hurstville Station, Crofts Av, Stand G",-33.96615059,151.10303231,,222010,1,Level 0,
2220332,2220332,"Hurstville Station, Barratt St, Stand F",-33.96567639,151.10212277,,222010,1,Level 0,
2220333,2220333,"Hurstville Station, Ormonde Pde, Stand L",-33.96778211,151.10247276,,222010,1,Level 0,
2220334,2220334,"Hurstville Station, Ormonde Pde, Stand H",-33.96798645,151.10309899,,222010,1,Level 0,
2220335,2220335,"Hurstville Station, Ormonde Pde, Stand K",-33.96782851,151.10270209,,222010,1,Level 0,
2220361,2220361,"Hurstville Station, Platform 1",-33.96731106,151.10281778,,222010,1,Level 0,1
2220362,2220362,"Hurstville Station, Platform 2",-33.96739419,151.10275689,,222010,1,Level 0,2
2220363,2220363,"Hurstville Station, Platform 3",-33.96751474,151.10265455,,222010,1,Level 0,3
2220364,2220364,"Hurstville Station, Platform 4",-33.96761586,151.10259453,,222010,1,Level 0,4
222210,,Penshurst Station,-33.96620899,151.08884730,1,,0,,
222210_DP1,,FTB Bridge St,-33.96611363,151.08873459,3,222210,,Level 1,
222210_DP2,,STR/LFT To P1/2,-33.96621223,151.08875013,3,222210,,Level 1,
222210_DP3,,FTB Laycock Rd,-33.96631010,151.08878726,3,222210,,Level 1,
222210_ENT1,,STR Bridge St,-33.96607369,151.08885163,2,222210,2,Level 0,
222210_ENT2,,LFT Bridge St,-33.96609708,151.08869054,2,222210,1,Level 0,
222210_ENT3,,STR Laycock Rd,-33.96633961,151.08871298,2,222210,2,Level 0,
222210_ENT4,,RMP Laycock Rd,-33.96633673,151.08879935,2,222210,1,Level 0,
2222131,2222131,"Penshurst Station, Platform 1",-33.96614207,151.08896304,,222210,1,Level -1,1
2222132,2222132,"Penshurst Station, Platform 2",-33.96622267,151.08897772,,222210,1,Level -1,2
222284,222284,Bridge St Opp Penshurst Station,-33.96567646,151.08941653,,222210,0,Level 0,
222298,222298,"Penshurst Station, Bridge St",-33.96584270,151.08929474,,222210,0,Level 0,
222310,,Mortdale Station,-33.97104710,151.08100076,1,,0,,
222310_DP1,,FTB Morts Rd,-33.97106904,151.08088285,3,222310,,Level 1,
222310_DP2,,FTB To P1/2,-33.97111115,151.08097138,3,222310,,Level 1,
222310_DP3,,FTB Railway Pde,-33.97115255,151.08108151,3,222310,,Level 1,
222310_ENT1,,STR Morts Rd,-33.97117950,151.08081243,2,222310,2,Level 0,
222310_ENT2,,LFT Morts Rd,-33.97113488,151.08079948,2,222310,1,Level 0,
222310_ENT3,,STR Railway Pde,-33.97125365,151.08102146,2,222310,2,Level 0,
222310_ENT4,,LFT Railway Pde,-33.97110649,151.08111175,2,222310,1,Level 0,
2223101,2223101,"Mortdale Station, Pitt St, Stand B",-33.97140617,151.08049884,,222310,1,Level 0,
2223102,2223102,"Mortdale Station, Pitt St, Stand A",-33.97142957,151.08060811,,222310,1,Level 0,
222316,222316,"Oatley Station, Oatley Pde",-33.98055748,151.07950911,,222320,0,Level 0,
222320,,Oatley Station,-33.98038470,151.07901413,1,,0,,
222320_BUS2,,Bus2 Oatley Pde,-33.98065249,151.07963263,,222320,,Level 0,
222320_DP1,,FTB Oatley Pde,-33.98033291,151.07921715,3,222320,,Level 2,
222320_DP2,,FTB To P1/2,-33.98033936,151.07902278,3,222320,,Level 2,
222320_DP3,,FTB Mulga Rd,-33.98033431,151.07890356,3,222320,,Level 2,
222320_DP4,,Back Of P1/2,-33.98023177,151.07900681,3,222320,,Level 1,
222320_ENT1,,STR Oatley Pde,-33.98026169,151.07946251,2,222320,2,Level 0,
222320_ENT2,,LFT Oatley Pde,-33.98033724,151.07935796,2,222320,1,Level 0,
222320_ENT3,,STR Mulga Rd,-33.98024973,151.07873728,2,222320,2,Level 0,
222320_ENT4,,LFT Mulga Rd,-33.98033861,151.07877398,2,222320,1,Level 0,
222320_ENT5,,STR River Rd,-33.97998096,151.07896237,2,222320,2,Level 0,
2223277,2223277,Oatley Pde Opp Oatley Station,-33.98066113,151.07964386,,222320,0,Level 0,
2223285,2223285,"Mortdale Station, Pitt St, Stand C",-33.97153172,151.08024530,,222310,0,Level 0,
2223291,2223291,"Mortdale Station, Platform 1",-33.97093843,151.08101719,,222310,1,Level 0,1
2223292,2223292,"Mortdale Station, Platform 2",-33.97097119,151.08111609,,222310,1,Level 0,2
2223301,2223301,"Oatley Station, Platform 1",-33.98050273,151.07898733,,222320,1,Level 1,1
2223302,2223302,"Oatley Station, Platform 2",-33.98050057,151.07905212,,222320,1,Level 1,2
222610,,Como Station,-34.00461939,151.06824108,1,,0,,
222610_DP1,,LFT Como Pde,-34.00466647,151.06790794,3,222610,,Level 0,
222610_DP2,,PDT Como Pde,-34.00464669,151.06796109,3,222610,,Level -1,
222610_DP3,,STR/LFT To P1/2,-34.00454886,151.06819444,3,222610,,Level -1,
222610_DP4,,PDT Railway Rd,-34.00449994,151.06831111,3,222610,,Level -1,
222610_ENT1,,Entrance1,-34.00460708,151.06779692,2,222610,2,Level 0,
222610_ENT2,,RMP Railway Rd,-34.00427718,151.06823556,2,222610,1,Level 0,
222610_ENT3,,STR Railway Rd,-34.00456148,151.06835732,2,222610,2,Level 0,
2226101,2226101,"Como Station, Platform 1",-34.00441857,151.06804757,,222610,1,Level 0,1
2226102,2226102,"Como Station, Platform 2",-34.00437072,151.06813183,,222610,1,Level 0,2
2226105,2226105,"Como Station, Como Pde",-34.00458045,151.06778483,,222610,0,Level 0,
222611,222611,"Jannali Station, Railway Cres",-34.01686561,151.06494160,,222620,1,Level 0,
2226111,2226111,"Jannali Station, Platform 1",-34.01595873,151.06457369,,222620,1,Level -1,1
2226112,2226112,"Jannali Station, Platform 2",-34.01595587,151.06466011,,222620,1,Level -1,2
222620,,Jannali Station,-34.01610952,151.06464581,1,,0,,
222620_CCP1,,CCP Oxley Av,-34.01422313,151.06419869,,222620,,Level 0,
222620_DP1,,STR To P1,-34.01616022,151.06447510,3,222620,,Level 0,
222620_DP2,,STR/LFT To FTB,-34.01615843,151.06452912,3,222620,,Level 0,
222620_DP3,,Acc To P1,-34.01597166,151.06445528,3,222620,,Level -1,
222620_DP4,,FTB Mitchell Av,-34.01607675,151.06454686,3,222620,,Level 1,
222620_DP5,,FTB Railway Cres,-34.01606132,151.06474089,3,222620,,Level 1,
222620_DP6,,STR To FTB Or P2,-34.01617791,151.06475728,3,222620,,Level 0,
222620_DP7,,LFT To FTB Or P2,-34.01610451,151.06479705,3,222620,,Level 0,
222620_ENT1,,ENT Mitchell Av,-34.01616273,151.06439948,2,222620,1,Level 0,
222620_ENT2,,ENT Railway Cres,-34.01616570,151.06485408,2,222620,1,Level 0,
222620_ENT3,,ENT To P2,-34.01590660,151.06478761,2,222620,1,Level 0,
222620_KAR1,,KAR MItchell Av,-34.01645960,151.06441365,,222620,,Level 0,
222620_KAR2,,KAR Railway Cres,-34.01576123,151.06482395,,222620,,Level 0,
222620_TXI1,,TXI Railway Cres,-34.01563022,151.06469867,,222620,,Level 0,
222668,222668,"Jannali Station, Jannali Av",-34.01637863,151.06440979,,222620,0,Level 0,
222683,222683,"Como Station, Railway Rd",-34.00464030,151.06842600,,222610,1,Level 0,
222696,222696,Novara Cres At Railway Rd,-34.00371446,151.06863061,,222610,1,Level 0,
222697,222697,Novara Cres Opp Railway Rd,-34.00408877,151.06902715,,222610,1,Level 0,
222698,222698,"Jannali Station, Railway Cres",-34.01594943,151.06485457,,222620,1,Level 0,
222699,222699,Railway Cres Opp Jannali Station,-34.01591815,151.06498292,,222620,1,Level 0,
223210,,Sutherland Station,-34.03175379,151.05722202,1,,0,,
223210_DP1,,STR/LFT To P1,-34.03150083,151.05724242,3,223210,,Level 0,
223210_DP2,,STR/LFT To P2/3,-34.03158579,151.05739799,3,223210,,Level 0,
223210_ENT1,,ENT Bridge,-34.03146920,151.05738161,2,223210,1,Level 0,
223210_ENT2,,STR/RMP East Pde,-34.03186239,151.05693499,2,223210,1,Level 0,
2232126,2232126,"Sutherland Station, Flora St, Stand F",-34.03206155,151.05908734,,223210,1,Level 0,
2232202,2232202,"Sutherland Station, Stand A",-34.03203289,151.05668338,,223210,1,Level 0,
2232203,2232203,"Sutherland Station, Stand D",-34.03221132,151.05646461,,223210,0,Level 0,
2232204,2232204,"Sutherland Station, Stand C",-34.03234983,151.05636299,,223210,0,Level 0,
2232264,2232264,"Sutherland Station, East Pde, Stand E",-34.03123273,151.05717553,,223210,1,Level 0,
2232291,2232291,"Sutherland Station, Platform 1",-34.03163756,151.05719483,,223210,1,Level -1,1
2232292,2232292,"Sutherland Station, Platform 2",-34.03169803,151.05727347,,223210,1,Level -1,2
2232293,2232293,"Sutherland Station, Platform 3",-34.03173116,151.05736163,,223210,1,Level -1,3
223231,223231,"Sutherland Station, Stand B",-34.03230992,151.05648014,,223210,1,Level 0,
211310,,Macquarie University Station,-33.77728198,151.11826703,1,,0,,
211310_CNC,,Concourse,-33.77741188,151.11815457,3,211310,,Level -2,
211310_DP1,,ESC Mez Mac Uni,-33.77697253,151.11782061,3,211310,,Level -1,
211310_DP2,,ESC/LFT CNC NW,-33.77720642,151.11810156,3,211310,,Level -2,
211310_DP3,,ESC Mez Mac Centre,-33.77760978,151.11870355,3,211310,,Level -1,
211310_DP4,,ESC/LFT CNC SE,-33.77740468,151.11837002,3,211310,,Level -2,
211310_DP5,,Acc To Concourse,-33.77731904,151.11823644,3,211310,,Level -2,
211310_DP6,,ESC/LFT To P1/2,-33.77752955,151.11813863,3,211310,,Level -2,
211310_DP7,,STR SE To P1/2,-33.77771054,151.11838468,3,211310,,Level -2,
211310_DP8,,ESC NW To P1/2,-33.77740901,151.11797101,3,211310,,Level -2,
211310_DP9,,STR NW To P1/2,-33.77724529,151.11774736,3,211310,,Level -2,
211310_ENT1,,ESC/LFT Mac Uni,-33.77716180,151.11808863,2,211310,1,Level 0,
211310_ENT2,,ESC/LFT Mac Centre,-33.77742915,151.11844672,2,211310,1,Level 0,
2113187,2113187,"Macquarie Park Station, Waterloo Rd, Stand E",-33.78547245,151.12902971,,211340,0,Level 0,
2113202,2113202,"Macquarie Park Station, Lane Cove Rd, Stand A",-33.78577518,151.12806230,,211340,1,Level 0,
2113206,2113206,"Macquarie Park Station, Lane Cove Rd, Stand B",-33.78563381,151.12771019,,211340,1,Level 0,
2113213,2113213,"Macquarie University Station, Waterloo Rd, Stand C",-33.77847264,151.11930600,,211310,0,Level 0,
2113223,2113223,"Macquarie University Station, Waterloo Rd, Stand A",-33.77839922,151.11961538,,211310,0,Level 0,
2113301,2113301,"Macquarie University Station, Herring Rd, Stand F",-33.77788147,151.11785339,,211310,1,Level 0,
2113310,2113310,"Macquarie Park Station, Waterloo Rd, Stand F",-33.78453846,151.12786257,,211340,0,Level 0,
2113311,2113311,"Macquarie Park Station, Waterloo Rd, Stand C",-33.78457736,151.12750835,,211340,0,Level 0,
2113318,2113318,"Macquarie University Station, Waterloo Rd, Stand B",-33.77776199,151.11873243,,211310,1,Level 0,
2113319,2113319,"Macquarie University Station, Herring Rd, Stand D",-33.77684909,151.11854839,,211310,0,Level 0,
2113324,2113324,"Macquarie Park Station, Waterloo Rd, Stand D",-33.78555164,151.12881770,,211340,0,Level 0,
2113341,2113341,"Macquarie Park Station, Platform 1",-33.78498208,151.12833711,,211340,1,Level -3,1
2113342,2113342,"Macquarie Park Station, Platform 2",-33.78506593,151.12825481,,211340,1,Level -3,2
2113351,2113351,"Macquarie University Station, Platform 1",-33.77759575,151.11831444,,211310,1,Level -3,1
2113352,2113352,"Macquarie University Station, Platform 2",-33.77765225,151.11824162,,211310,1,Level -3,2
211340,,Macquarie Park Station,-33.78507995,151.12837418,1,,0,,
211340_CNC,,Concourse,-33.78512637,151.12833325,3,211340,,Level -2,
211340_DP1,,ESC Mez NW,-33.78491054,151.12778334,3,211340,,Level -1,
211340_DP2,,ESC/LFT CNC NW,-33.78506416,151.12803891,3,211340,,Level -2,
211340_DP3,,ESC Mez SE,-33.78554842,151.12864489,3,211340,,Level -1,
211340_DP4,,ESC/LFT CNC SE,-33.78536601,151.12844189,3,211340,,Level -2,
211340_DP5,,Acc To Concourse,-33.78520123,151.12825052,3,211340,,Level -2,
211340_DP6,,ESC/LFT To P1/2,-33.78505513,151.12830825,3,211340,,Level -2,
211340_DP7,,STR NW To P1/2,-33.78489179,151.12807379,3,211340,,Level -2,
211340_DP8,,ESC SE To P1/2,-33.78513248,151.12841987,3,211340,,Level -2,
211340_DP9,,STR SE To P1/2,-33.78528790,151.12862158,3,211340,,Level -2,
211340_ENT1,,ESC/LFT Lane Cove NW,-33.78504869,151.12796263,2,211340,1,Level 0,
211340_ENT2,,ESC/LFT Lane Cove SE,-33.78541854,151.12848758,2,211340,1,Level 0,
211343,211343,"Macquarie University Station, Herring Rd, Stand E",-33.77798908,151.11732984,,211310,1,Level 0,
214710,,Seven Hills Station,-33.77435110,150.93612251,1,,0,,
214710_CCP,,CCP Prospect Hwy,-33.77383300,150.93795470,,214710,,Level 0,
214710_DP1,,FTB Boomerang Pl,-33.77454144,150.93608806,3,214710,,Level 1,
214710_DP2,,STR/LFT To P3/4,-33.77442343,150.93611503,3,214710,,Level 1,
214710_DP3,,STR/LFT To P1/2,-33.77426944,150.93614035,3,214710,,Level 1,
214710_DP4,,FTB Terminus Rd,-33.77413378,150.93615571,3,214710,,Level 1,
214710_ENT1,,RMP Boomerang Pl,-33.77448701,150.93553526,2,214710,2,Level 0,
214710_ENT2,,LFT Bommerang Pl,-33.77458608,150.93610090,2,214710,2,Level 0,
214710_ENT3,,RMP Terminus Rd,-33.77407802,150.93592656,2,214710,2,Level 0,
214710_ENT4,,LFT Terminus Rd,-33.77408289,150.93605627,2,214710,2,Level 0,
214710_KAR1,,KAR Bommerang Pl,-33.77464277,150.93573662,,214710,,Level 0,
214710_KAR2,,KAR Bommerang Pl,-33.77467365,150.93618044,,214710,,Level 0,
214710_KAR3,,KAR Terminus Rd,-33.77401975,150.93521173,,214710,,Level 0,
214710_LKR,,LKR Bus Int,-33.77390047,150.93584290,,214710,,Level 0,
214710_TXI,,TXI Boomerang Pl,-33.77454311,150.93575364,,214710,,Level 0,
214732,214732,"Seven Hills Station, Stand A",-33.77376073,150.93626811,,214710,0,Level 0,
214733,214733,"Seven Hills Station, Stand B",-33.77321845,150.93631880,,214710,2,Level 0,
2147421,2147421,"Seven Hills Station, Platform 1",-33.77422061,150.93597625,,214710,1,Level 0,1
2147422,2147422,"Seven Hills Station, Platform 2",-33.77428394,150.93596836,,214710,1,Level 0,2
2147423,2147423,"Seven Hills Station, Platform 3",-33.77442623,150.93630938,,214710,1,Level 0,3
2147424,2147424,"Seven Hills Station, Platform 4",-33.77449891,150.93629113,,214710,1,Level 0,4
214810,,Blacktown Station,-33.76854404,150.90708043,1,,0,,
214810_CCP1,,CCP First Av,-33.76752360,150.90828564,,214810,,Level 1,
214810_CNC1,,Concourse,-33.76863870,150.90750553,3,214810,,Level 1,
214810_CNC2,,Concourse North,-33.76807363,150.90770643,3,214810,,Level 1,
214810_DP1,,FTB Main St,-33.76875897,150.90712257,3,214810,,Level 1,
214810_DP10,,STR/LFT Bus Std L/K,-33.76794777,150.90712885,3,214810,,Level 1,
214810_DP11,,STR/LFT Bus Std L/M,-33.76782316,150.90708003,3,214810,,Level 1,
214810_DP2,,Acc To Concourse 1,-33.76856796,150.90717862,3,214810,,Level 1,
214810_DP3,,STR/LFT P6/7,-33.76871102,150.90749803,3,214810,,Level 1,
214810_DP4,,STR/LFT P4/5,-33.76855669,150.90753417,3,214810,,Level 1,
214810_DP5,,STR/LFT P3,-33.76840201,150.90758109,3,214810,,Level 1,
214810_DP6,,STR/LFT P1/2,-33.76801725,150.90777939,3,214810,,Level 1,
214810_DP7,,Acc To Concourse 2,-33.76803069,150.90763974,3,214810,,Level 1,
214810_DP8,,STR/LFT Bus Std A-D,-33.76833162,150.90724341,3,214810,,Level 1,
